item_id,condition,norm_clip_id,source_key,source_name,source_family,benchmark_role,label,release_mode,media_path,source_url
T0::runway::L1-01_L2-01b_0014__scene_009,T0,L1-01_L2-01b_0014__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01b_0014__scene_009.mp4,
T0::runway::L1-01_L2-01c_0021__scene_001,T0,L1-01_L2-01c_0021__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01c_0021__scene_001.mp4,
T0::runway::L1-01_L2-01c_0023__scene_009,T0,L1-01_L2-01c_0023__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01c_0023__scene_009.mp4,
T0::runway::L1-01_L2-01d_0003__scene_008,T0,L1-01_L2-01d_0003__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0003__scene_008.mp4,
T0::runway::L1-01_L2-01d_0004__scene_011,T0,L1-01_L2-01d_0004__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0004__scene_011.mp4,
T0::runway::L1-01_L2-01d_0004__scene_020,T0,L1-01_L2-01d_0004__scene_020,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0004__scene_020.mp4,
T0::runway::L1-01_L2-01d_0008__scene_012,T0,L1-01_L2-01d_0008__scene_012,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0008__scene_012.mp4,
T0::runway::L1-01_L2-01d_0016__scene_008,T0,L1-01_L2-01d_0016__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0016__scene_008.mp4,
T0::runway::L1-01_L2-01d_0017__scene_001,T0,L1-01_L2-01d_0017__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0017__scene_001.mp4,
T0::runway::L1-01_L2-01d_0019__scene_001,T0,L1-01_L2-01d_0019__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-01_L2-01d_0019__scene_001.mp4,
T0::runway::L1-02_L2-02a_0002__scene_011,T0,L1-02_L2-02a_0002__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0002__scene_011.mp4,
T0::runway::L1-02_L2-02a_0004__scene_011,T0,L1-02_L2-02a_0004__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0004__scene_011.mp4,
T0::runway::L1-02_L2-02a_0004__scene_035,T0,L1-02_L2-02a_0004__scene_035,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0004__scene_035.mp4,
T0::runway::L1-02_L2-02a_0005__scene_008,T0,L1-02_L2-02a_0005__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0005__scene_008.mp4,
T0::runway::L1-02_L2-02a_0005__scene_009,T0,L1-02_L2-02a_0005__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0005__scene_009.mp4,
T0::runway::L1-02_L2-02a_0005__scene_011,T0,L1-02_L2-02a_0005__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0005__scene_011.mp4,
T0::runway::L1-02_L2-02a_0005__scene_013,T0,L1-02_L2-02a_0005__scene_013,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0005__scene_013.mp4,
T0::runway::L1-02_L2-02a_0007__scene_015,T0,L1-02_L2-02a_0007__scene_015,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0007__scene_015.mp4,
T0::runway::L1-02_L2-02a_0010__scene_006,T0,L1-02_L2-02a_0010__scene_006,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0010__scene_006.mp4,
T0::runway::L1-02_L2-02a_0010__scene_008,T0,L1-02_L2-02a_0010__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02a_0010__scene_008.mp4,
T0::runway::L1-02_L2-02b_0003__scene_007,T0,L1-02_L2-02b_0003__scene_007,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02b_0003__scene_007.mp4,
T0::runway::L1-02_L2-02b_0004__scene_016,T0,L1-02_L2-02b_0004__scene_016,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02b_0004__scene_016.mp4,
T0::runway::L1-02_L2-02b_0004__scene_023,T0,L1-02_L2-02b_0004__scene_023,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02b_0004__scene_023.mp4,
T0::runway::L1-02_L2-02b_0012__scene_003,T0,L1-02_L2-02b_0012__scene_003,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02b_0012__scene_003.mp4,
T0::runway::L1-02_L2-02c_0002__scene_002,T0,L1-02_L2-02c_0002__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0002__scene_002.mp4,
T0::runway::L1-02_L2-02c_0003__scene_015,T0,L1-02_L2-02c_0003__scene_015,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0003__scene_015.mp4,
T0::runway::L1-02_L2-02c_0003__scene_020,T0,L1-02_L2-02c_0003__scene_020,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0003__scene_020.mp4,
T0::runway::L1-02_L2-02c_0009__scene_002,T0,L1-02_L2-02c_0009__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0009__scene_002.mp4,
T0::runway::L1-02_L2-02c_0010__scene_007,T0,L1-02_L2-02c_0010__scene_007,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0010__scene_007.mp4,
T0::runway::L1-02_L2-02c_0011__scene_015,T0,L1-02_L2-02c_0011__scene_015,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0011__scene_015.mp4,
T0::runway::L1-02_L2-02c_0012__scene_004,T0,L1-02_L2-02c_0012__scene_004,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02c_0012__scene_004.mp4,
T0::runway::L1-02_L2-02d_0001__scene_003,T0,L1-02_L2-02d_0001__scene_003,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0001__scene_003.mp4,
T0::runway::L1-02_L2-02d_0002__scene_009,T0,L1-02_L2-02d_0002__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0002__scene_009.mp4,
T0::runway::L1-02_L2-02d_0003__scene_003,T0,L1-02_L2-02d_0003__scene_003,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0003__scene_003.mp4,
T0::runway::L1-02_L2-02d_0007__scene_005,T0,L1-02_L2-02d_0007__scene_005,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0007__scene_005.mp4,
T0::runway::L1-02_L2-02d_0007__scene_011,T0,L1-02_L2-02d_0007__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0007__scene_011.mp4,
T0::runway::L1-02_L2-02d_0009__scene_010,T0,L1-02_L2-02d_0009__scene_010,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0009__scene_010.mp4,
T0::runway::L1-02_L2-02d_0009__scene_013,T0,L1-02_L2-02d_0009__scene_013,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0009__scene_013.mp4,
T0::runway::L1-02_L2-02d_0009__scene_014,T0,L1-02_L2-02d_0009__scene_014,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0009__scene_014.mp4,
T0::runway::L1-02_L2-02d_0009__scene_016,T0,L1-02_L2-02d_0009__scene_016,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0009__scene_016.mp4,
T0::runway::L1-02_L2-02d_0012__scene_018,T0,L1-02_L2-02d_0012__scene_018,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0012__scene_018.mp4,
T0::runway::L1-02_L2-02d_0014__scene_001,T0,L1-02_L2-02d_0014__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-02_L2-02d_0014__scene_001.mp4,
T0::runway::L1-03_L2-03a_0010__scene_006,T0,L1-03_L2-03a_0010__scene_006,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03a_0010__scene_006.mp4,
T0::runway::L1-03_L2-03b_0007__scene_002,T0,L1-03_L2-03b_0007__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03b_0007__scene_002.mp4,
T0::runway::L1-03_L2-03b_0007__scene_079,T0,L1-03_L2-03b_0007__scene_079,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03b_0007__scene_079.mp4,
T0::runway::L1-03_L2-03c_0013__scene_034,T0,L1-03_L2-03c_0013__scene_034,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03c_0013__scene_034.mp4,
T0::runway::L1-03_L2-03d_0001__scene_005,T0,L1-03_L2-03d_0001__scene_005,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03d_0001__scene_005.mp4,
T0::runway::L1-03_L2-03d_0011__scene_011,T0,L1-03_L2-03d_0011__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03d_0011__scene_011.mp4,
T0::runway::L1-03_L2-03d_0014__scene_086,T0,L1-03_L2-03d_0014__scene_086,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-03_L2-03d_0014__scene_086.mp4,
T0::runway::L1-04_L2-04a_0005__scene_005,T0,L1-04_L2-04a_0005__scene_005,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0005__scene_005.mp4,
T0::runway::L1-04_L2-04a_0007__scene_001,T0,L1-04_L2-04a_0007__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0007__scene_001.mp4,
T0::runway::L1-04_L2-04a_0009__scene_002,T0,L1-04_L2-04a_0009__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0009__scene_002.mp4,
T0::runway::L1-04_L2-04a_0009__scene_020,T0,L1-04_L2-04a_0009__scene_020,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0009__scene_020.mp4,
T0::runway::L1-04_L2-04a_0010__scene_003,T0,L1-04_L2-04a_0010__scene_003,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0010__scene_003.mp4,
T0::runway::L1-04_L2-04a_0011__scene_001,T0,L1-04_L2-04a_0011__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0011__scene_001.mp4,
T0::runway::L1-04_L2-04a_0011__scene_008,T0,L1-04_L2-04a_0011__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0011__scene_008.mp4,
T0::runway::L1-04_L2-04a_0011__scene_009,T0,L1-04_L2-04a_0011__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0011__scene_009.mp4,
T0::runway::L1-04_L2-04a_0013__scene_002,T0,L1-04_L2-04a_0013__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04a_0013__scene_002.mp4,
T0::runway::L1-04_L2-04b_0016__scene_002,T0,L1-04_L2-04b_0016__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04b_0016__scene_002.mp4,
T0::runway::L1-04_L2-04b_0016__scene_019,T0,L1-04_L2-04b_0016__scene_019,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04b_0016__scene_019.mp4,
T0::runway::L1-04_L2-04b_0018__scene_013,T0,L1-04_L2-04b_0018__scene_013,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04b_0018__scene_013.mp4,
T0::runway::L1-04_L2-04b_0024__scene_013,T0,L1-04_L2-04b_0024__scene_013,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04b_0024__scene_013.mp4,
T0::runway::L1-04_L2-04c_0001__scene_008,T0,L1-04_L2-04c_0001__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04c_0001__scene_008.mp4,
T0::runway::L1-04_L2-04c_0009__scene_002,T0,L1-04_L2-04c_0009__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04c_0009__scene_002.mp4,
T0::runway::L1-04_L2-04c_0011__scene_008,T0,L1-04_L2-04c_0011__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04c_0011__scene_008.mp4,
T0::runway::L1-04_L2-04d_0001__scene_004,T0,L1-04_L2-04d_0001__scene_004,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0001__scene_004.mp4,
T0::runway::L1-04_L2-04d_0001__scene_005,T0,L1-04_L2-04d_0001__scene_005,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0001__scene_005.mp4,
T0::runway::L1-04_L2-04d_0010__scene_011,T0,L1-04_L2-04d_0010__scene_011,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0010__scene_011.mp4,
T0::runway::L1-04_L2-04d_0010__scene_012,T0,L1-04_L2-04d_0010__scene_012,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0010__scene_012.mp4,
T0::runway::L1-04_L2-04d_0010__scene_016,T0,L1-04_L2-04d_0010__scene_016,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0010__scene_016.mp4,
T0::runway::L1-04_L2-04d_0011__scene_026,T0,L1-04_L2-04d_0011__scene_026,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0011__scene_026.mp4,
T0::runway::L1-04_L2-04d_0014__scene_014,T0,L1-04_L2-04d_0014__scene_014,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0014__scene_014.mp4,
T0::runway::L1-04_L2-04d_0014__scene_053,T0,L1-04_L2-04d_0014__scene_053,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-04_L2-04d_0014__scene_053.mp4,
T0::runway::L1-05_L2-05a_0013__scene_010,T0,L1-05_L2-05a_0013__scene_010,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05a_0013__scene_010.mp4,
T0::runway::L1-05_L2-05a_0014__scene_008,T0,L1-05_L2-05a_0014__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05a_0014__scene_008.mp4,
T0::runway::L1-05_L2-05a_0016__scene_016,T0,L1-05_L2-05a_0016__scene_016,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05a_0016__scene_016.mp4,
T0::runway::L1-05_L2-05a_0016__scene_031,T0,L1-05_L2-05a_0016__scene_031,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05a_0016__scene_031.mp4,
T0::runway::L1-05_L2-05a_0019__scene_010,T0,L1-05_L2-05a_0019__scene_010,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05a_0019__scene_010.mp4,
T0::runway::L1-05_L2-05a_0020__scene_013,T0,L1-05_L2-05a_0020__scene_013,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05a_0020__scene_013.mp4,
T0::runway::L1-05_L2-05b_0011__scene_014,T0,L1-05_L2-05b_0011__scene_014,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05b_0011__scene_014.mp4,
T0::runway::L1-05_L2-05c_0013__scene_023,T0,L1-05_L2-05c_0013__scene_023,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05c_0013__scene_023.mp4,
T0::runway::L1-05_L2-05d_0014__scene_008,T0,L1-05_L2-05d_0014__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05d_0014__scene_008.mp4,
T0::runway::L1-05_L2-05d_0014__scene_009,T0,L1-05_L2-05d_0014__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05d_0014__scene_009.mp4,
T0::runway::L1-05_L2-05e_0015__scene_005,T0,L1-05_L2-05e_0015__scene_005,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05e_0015__scene_005.mp4,
T0::runway::L1-05_L2-05e_0016__scene_012,T0,L1-05_L2-05e_0016__scene_012,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05e_0016__scene_012.mp4,
T0::runway::L1-05_L2-05e_0026__scene_001,T0,L1-05_L2-05e_0026__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-05_L2-05e_0026__scene_001.mp4,
T0::runway::L1-06_L2-06a_0006__scene_009,T0,L1-06_L2-06a_0006__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06a_0006__scene_009.mp4,
T0::runway::L1-06_L2-06a_0006__scene_010,T0,L1-06_L2-06a_0006__scene_010,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06a_0006__scene_010.mp4,
T0::runway::L1-06_L2-06a_0008__scene_001,T0,L1-06_L2-06a_0008__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06a_0008__scene_001.mp4,
T0::runway::L1-06_L2-06c_0003__scene_003,T0,L1-06_L2-06c_0003__scene_003,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06c_0003__scene_003.mp4,
T0::runway::L1-06_L2-06c_0006__scene_007,T0,L1-06_L2-06c_0006__scene_007,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06c_0006__scene_007.mp4,
T0::runway::L1-06_L2-06c_0008__scene_024,T0,L1-06_L2-06c_0008__scene_024,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06c_0008__scene_024.mp4,
T0::runway::L1-06_L2-06c_0010__scene_008,T0,L1-06_L2-06c_0010__scene_008,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06c_0010__scene_008.mp4,
T0::runway::L1-06_L2-06c_0012__scene_001,T0,L1-06_L2-06c_0012__scene_001,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06c_0012__scene_001.mp4,
T0::runway::L1-06_L2-06d_0007__scene_007,T0,L1-06_L2-06d_0007__scene_007,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06d_0007__scene_007.mp4,
T0::runway::L1-06_L2-06d_0009__scene_002,T0,L1-06_L2-06d_0009__scene_002,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-06_L2-06d_0009__scene_002.mp4,
T0::runway::L1-07_L2-07a_0013__scene_022,T0,L1-07_L2-07a_0013__scene_022,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-07_L2-07a_0013__scene_022.mp4,
T0::runway::L1-07_L2-07b_0001__scene_006,T0,L1-07_L2-07b_0001__scene_006,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-07_L2-07b_0001__scene_006.mp4,
T0::runway::L1-07_L2-07b_0005__scene_009,T0,L1-07_L2-07b_0005__scene_009,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-07_L2-07b_0005__scene_009.mp4,
T0::runway::L1-07_L2-07b_0009__scene_010,T0,L1-07_L2-07b_0009__scene_010,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-07_L2-07b_0009__scene_010.mp4,
T0::runway::L1-07_L2-07b_0009__scene_013,T0,L1-07_L2-07b_0009__scene_013,runway,Runway,closed_source,RA-Bench,generated,canonical_reference,media/main/generated/runway/L1-07_L2-07b_0009__scene_013.mp4,
