item_id,norm_clip_id,source_key,source_name,source_family,generated_media_path,paired_real_release_mode,paired_real_media_path,paired_real_source_url,stage1_assigned_reviewers,stage1_real_judgments,stage2_assigned_reviewers,stage2_real_judgments,all_five_judged_real
kling_v3::L1-06_L2-06c_0010__scene_015,L1-06_L2-06c_0010__scene_015,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06c_0010__scene_015.mp4,url_only,,https://www.youtube.com/watch?v=rxZj21ZKa2k,3,3,2,2,True
kling_v3::L1-06_L2-06c_0010__scene_021,L1-06_L2-06c_0010__scene_021,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06c_0010__scene_021.mp4,url_only,,https://www.youtube.com/watch?v=rxZj21ZKa2k,3,3,2,2,True
kling_v3::L1-06_L2-06c_0011__scene_009,L1-06_L2-06c_0011__scene_009,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06c_0011__scene_009.mp4,url_only,,https://www.youtube.com/watch?v=1w5efaTcngo,3,3,2,2,True
kling_v3::L1-06_L2-06c_0012__scene_001,L1-06_L2-06c_0012__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06c_0012__scene_001.mp4,url_only,,https://www.youtube.com/watch?v=lOQoD5Stv8w,3,3,2,2,True
kling_v3::L1-06_L2-06d_0007__scene_005,L1-06_L2-06d_0007__scene_005,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06d_0007__scene_005.mp4,url_only,,https://www.youtube.com/watch?v=GoogeGk9qe4,3,3,2,2,True
kling_v3::L1-06_L2-06d_0007__scene_007,L1-06_L2-06d_0007__scene_007,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06d_0007__scene_007.mp4,url_only,,https://www.youtube.com/watch?v=GoogeGk9qe4,3,3,2,2,True
kling_v3::L1-06_L2-06d_0008__scene_004,L1-06_L2-06d_0008__scene_004,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06d_0008__scene_004.mp4,url_only,,https://www.youtube.com/watch?v=UqY8f6MGQGk,3,3,2,2,True
kling_v3::L1-06_L2-06d_0008__scene_009,L1-06_L2-06d_0008__scene_009,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06d_0008__scene_009.mp4,url_only,,https://www.youtube.com/watch?v=UqY8f6MGQGk,3,3,2,2,True
kling_v3::L1-06_L2-06e_0008__scene_005,L1-06_L2-06e_0008__scene_005,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-06_L2-06e_0008__scene_005.mp4,url_only,,https://www.youtube.com/watch?v=TmtjokysDVc,3,3,2,2,True
kling_v3::L1-07_L2-07a_0001__scene_015,L1-07_L2-07a_0001__scene_015,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07a_0001__scene_015.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0001__scene_015.mp4,https://www.dvidshub.net/video/837741,3,3,2,2,True
kling_v3::L1-07_L2-07a_0011__scene_003,L1-07_L2-07a_0011__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07a_0011__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0011__scene_003.mp4,https://www.dvidshub.net/video/773973,3,3,2,2,True
kling_v3::L1-07_L2-07a_0011__scene_035,L1-07_L2-07a_0011__scene_035,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07a_0011__scene_035.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0011__scene_035.mp4,https://www.dvidshub.net/video/773973,3,3,2,2,True
kling_v3::L1-07_L2-07a_0014__scene_007,L1-07_L2-07a_0014__scene_007,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07a_0014__scene_007.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0014__scene_007.mp4,https://www.dvidshub.net/video/745937,3,3,2,2,True
kling_v3::L1-07_L2-07a_0014__scene_017,L1-07_L2-07a_0014__scene_017,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07a_0014__scene_017.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0014__scene_017.mp4,https://www.dvidshub.net/video/745937,3,3,2,2,True
kling_v3::L1-07_L2-07b_0004__scene_006,L1-07_L2-07b_0004__scene_006,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0004__scene_006.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_006.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
kling_v3::L1-07_L2-07b_0004__scene_014,L1-07_L2-07b_0004__scene_014,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0004__scene_014.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_014.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
kling_v3::L1-07_L2-07b_0004__scene_019,L1-07_L2-07b_0004__scene_019,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0004__scene_019.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_019.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
kling_v3::L1-07_L2-07b_0007__scene_008,L1-07_L2-07b_0007__scene_008,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0007__scene_008.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0007__scene_008.mp4,https://www.dvidshub.net/video/829867,3,3,2,2,True
kling_v3::L1-07_L2-07b_0007__scene_009,L1-07_L2-07b_0007__scene_009,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0007__scene_009.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0007__scene_009.mp4,https://www.dvidshub.net/video/829867,3,3,2,2,True
kling_v3::L1-07_L2-07b_0007__scene_011,L1-07_L2-07b_0007__scene_011,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0007__scene_011.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0007__scene_011.mp4,https://www.dvidshub.net/video/829867,3,3,2,2,True
kling_v3::L1-07_L2-07b_0009__scene_001,L1-07_L2-07b_0009__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0009__scene_001.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0009__scene_001.mp4,https://www.dvidshub.net/video/827802,3,3,2,2,True
kling_v3::L1-07_L2-07b_0011__scene_001,L1-07_L2-07b_0011__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0011__scene_001.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0011__scene_001.mp4,https://www.dvidshub.net/video/775741,3,3,2,2,True
kling_v3::L1-07_L2-07b_0011__scene_002,L1-07_L2-07b_0011__scene_002,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0011__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0011__scene_002.mp4,https://www.dvidshub.net/video/775741,3,3,2,2,True
kling_v3::L1-07_L2-07b_0011__scene_003,L1-07_L2-07b_0011__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0011__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0011__scene_003.mp4,https://www.dvidshub.net/video/775741,3,3,2,2,True
kling_v3::L1-07_L2-07b_0013__scene_002,L1-07_L2-07b_0013__scene_002,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0013__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_002.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
kling_v3::L1-07_L2-07b_0013__scene_017,L1-07_L2-07b_0013__scene_017,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0013__scene_017.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_017.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
kling_v3::L1-07_L2-07b_0013__scene_026,L1-07_L2-07b_0013__scene_026,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07b_0013__scene_026.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0013__scene_026.mp4,https://www.dvidshub.net/video/749448,3,3,2,2,True
kling_v3::L1-07_L2-07c_0008__scene_016,L1-07_L2-07c_0008__scene_016,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07c_0008__scene_016.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0008__scene_016.mp4,https://www.dvidshub.net/video/786048,3,3,2,2,True
kling_v3::L1-07_L2-07c_0012__scene_003,L1-07_L2-07c_0012__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07c_0012__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0012__scene_003.mp4,https://www.dvidshub.net/video/783671,3,3,2,2,True
kling_v3::L1-07_L2-07c_0012__scene_005,L1-07_L2-07c_0012__scene_005,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07c_0012__scene_005.mp4,media,media/main/real/L1-07/L1-07_L2-07c_0012__scene_005.mp4,https://www.dvidshub.net/video/783671,3,3,2,2,True
kling_v3::L1-07_L2-07d_0003__scene_006,L1-07_L2-07d_0003__scene_006,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07d_0003__scene_006.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0003__scene_006.mp4,https://www.dvidshub.net/video/756899,3,3,2,2,True
kling_v3::L1-07_L2-07d_0008__scene_003,L1-07_L2-07d_0008__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07d_0008__scene_003.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0008__scene_003.mp4,https://www.dvidshub.net/video/748824,3,3,2,2,True
kling_v3::L1-07_L2-07d_0009__scene_005,L1-07_L2-07d_0009__scene_005,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07d_0009__scene_005.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0009__scene_005.mp4,https://www.dvidshub.net/video/748275,3,3,2,2,True
kling_v3::L1-07_L2-07d_0012__scene_004,L1-07_L2-07d_0012__scene_004,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07d_0012__scene_004.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0012__scene_004.mp4,https://www.dvidshub.net/video/746385,3,3,2,2,True
kling_v3::L1-07_L2-07d_0013__scene_006,L1-07_L2-07d_0013__scene_006,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07d_0013__scene_006.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0013__scene_006.mp4,https://www.dvidshub.net/video/746060,3,3,2,2,True
kling_v3::L1-07_L2-07d_0013__scene_011,L1-07_L2-07d_0013__scene_011,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-07_L2-07d_0013__scene_011.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0013__scene_011.mp4,https://www.dvidshub.net/video/746060,3,3,2,2,True
kling_v3::L1-08_L2-08a_0002__scene_032,L1-08_L2-08a_0002__scene_032,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08a_0002__scene_032.mp4,url_only,,https://www.youtube.com/watch?v=hS1YqcewH0c,3,3,2,2,True
kling_v3::L1-08_L2-08a_0003__scene_036,L1-08_L2-08a_0003__scene_036,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08a_0003__scene_036.mp4,url_only,,https://www.youtube.com/watch?v=auXCQ9-721o,3,3,2,2,True
kling_v3::L1-08_L2-08a_0003__scene_073,L1-08_L2-08a_0003__scene_073,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08a_0003__scene_073.mp4,url_only,,https://www.youtube.com/watch?v=auXCQ9-721o,3,3,2,2,True
kling_v3::L1-08_L2-08b_0011__scene_003,L1-08_L2-08b_0011__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08b_0011__scene_003.mp4,url_only,,https://www.nexaiot.com/en/video/NexMOV,3,3,2,2,True
kling_v3::L1-08_L2-08c_0010__scene_002,L1-08_L2-08c_0010__scene_002,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08c_0010__scene_002.mp4,url_only,,https://www.youtube.com/watch?v=XZmGGAbHqa0,3,3,2,2,True
kling_v3::L1-08_L2-08d_0001__scene_086,L1-08_L2-08d_0001__scene_086,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08d_0001__scene_086.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
kling_v3::L1-08_L2-08d_0001__scene_123,L1-08_L2-08d_0001__scene_123,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08d_0001__scene_123.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
kling_v3::L1-08_L2-08d_0001__scene_154,L1-08_L2-08d_0001__scene_154,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08d_0001__scene_154.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
kling_v3::L1-08_L2-08d_0015__scene_031,L1-08_L2-08d_0015__scene_031,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08d_0015__scene_031.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
kling_v3::L1-08_L2-08d_0015__scene_159,L1-08_L2-08d_0015__scene_159,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-08_L2-08d_0015__scene_159.mp4,url_only,,https://www.youtube.com/watch?v=ztl25aRlnWE,3,3,2,2,True
kling_v3::L1-10_L2-10c_0002__scene_001,L1-10_L2-10c_0002__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-10_L2-10c_0002__scene_001.mp4,media,media/main/real/L1-10/L1-10_L2-10c_0002__scene_001.mp4,https://www.pexels.com/video/vibrant-nighttime-concert-with-purple-lighting-35484382/,3,3,2,2,True
kling_v3::L1-10_L2-10c_0003__scene_001,L1-10_L2-10c_0003__scene_001,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-10_L2-10c_0003__scene_001.mp4,media,media/main/real/L1-10/L1-10_L2-10c_0003__scene_001.mp4,https://www.pexels.com/video/dynamic-concert-audience-with-raised-hands-34594434/,3,3,2,2,True
kling_v3::L1-10_L2-10e_0015__scene_003,L1-10_L2-10e_0015__scene_003,kling_v3,Kling,closed_source,media/main/generated/kling_v3/L1-10_L2-10e_0015__scene_003.mp4,media,media/main/real/L1-10/L1-10_L2-10e_0015__scene_003.mp4,https://www.pexels.com/video/fireworks-display-in-dubai-during-new-year-s-celebrations-14980605/,3,3,2,2,True
ltx_seed0::L1-01_L2-01a_0006__scene_002,L1-01_L2-01a_0006__scene_002,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-01_L2-01a_0006__scene_002.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0006__scene_002.mp4,https://www.dvidshub.net/video/901663/jbsa-fort-sam-houston-tornado-b-roll,3,3,2,2,True
ltx_seed0::L1-01_L2-01b_0005__scene_010,L1-01_L2-01b_0005__scene_010,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-01_L2-01b_0005__scene_010.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0005__scene_010.mp4,https://www.dvidshub.net/video/951064/palisades-fire-b-roll,3,3,2,2,True
ltx_seed0::L1-01_L2-01b_0012__scene_006,L1-01_L2-01b_0012__scene_006,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-01_L2-01b_0012__scene_006.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0012__scene_006.mp4,https://www.dvidshub.net/video/893990/b-roll-cjtf-50-command-visits-wildfire-devastation,3,3,2,2,True
ltx_seed0::L1-01_L2-01d_0008__scene_005,L1-01_L2-01d_0008__scene_005,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-01_L2-01d_0008__scene_005.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0008__scene_005.mp4,https://www.dvidshub.net/video/944596/usace-removes-debris-lake-lure-north-carolina,3,3,2,2,True
ltx_seed0::L1-01_L2-01d_0016__scene_008,L1-01_L2-01d_0016__scene_008,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-01_L2-01d_0016__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0016__scene_008.mp4,https://www.dvidshub.net/video/506476/camp-pendleton-flood-areas,3,3,2,2,True
ltx_seed0::L1-02_L2-02a_0008__scene_005,L1-02_L2-02a_0008__scene_005,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02a_0008__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_005.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
ltx_seed0::L1-02_L2-02a_0008__scene_016,L1-02_L2-02a_0008__scene_016,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02a_0008__scene_016.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_016.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
ltx_seed0::L1-02_L2-02b_0004__scene_019,L1-02_L2-02b_0004__scene_019,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02b_0004__scene_019.mp4,media,media/main/real/L1-02/L1-02_L2-02b_0004__scene_019.mp4,https://www.dvidshub.net/video/944147/stinger-missile-live-fire-exercise-afn-broll,3,3,2,2,True
ltx_seed0::L1-02_L2-02c_0010__scene_005,L1-02_L2-02c_0010__scene_005,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02c_0010__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0010__scene_005.mp4,https://www.dvidshub.net/video/952156/us-jasdf-and-raaf-aircraft-fly-formation-during-cn25,3,3,2,2,True
ltx_seed0::L1-02_L2-02c_0011__scene_021,L1-02_L2-02c_0011__scene_021,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02c_0011__scene_021.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0011__scene_021.mp4,https://www.dvidshub.net/video/952173/marine-kc-130js-fly-formation-over-arizona,3,3,2,2,True
ltx_seed0::L1-02_L2-02d_0001__scene_010,L1-02_L2-02d_0001__scene_010,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02d_0001__scene_010.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0001__scene_010.mp4,https://www.dvidshub.net/video/998309/b-roll-task-force-ashland-conducts-counter-landing-defense-during-exercise-cobra-gold-2026,3,3,2,2,True
ltx_seed0::L1-02_L2-02d_0005__scene_002,L1-02_L2-02d_0005__scene_002,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02d_0005__scene_002.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0005__scene_002.mp4,https://www.dvidshub.net/video/967170/broll-saber-guardians-multinational-combined-live-fire-exercise,3,3,2,2,True
ltx_seed0::L1-02_L2-02d_0012__scene_017,L1-02_L2-02d_0012__scene_017,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02d_0012__scene_017.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0012__scene_017.mp4,https://www.dvidshub.net/video/963299/swift-response-25-sky-soldiers-conduct-blank-fire-exercise,3,3,2,2,True
ltx_seed0::L1-02_L2-02d_0015__scene_001,L1-02_L2-02d_0015__scene_001,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-02_L2-02d_0015__scene_001.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0015__scene_001.mp4,https://www.dvidshub.net/video/945046/parade-celebrates-20-years-nato-restoration-lithuanian-armed-forces,3,3,2,2,True
ltx_seed0::L1-03_L2-03a_0010__scene_068,L1-03_L2-03a_0010__scene_068,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-03_L2-03a_0010__scene_068.mp4,media,media/main/real/L1-03/L1-03_L2-03a_0010__scene_068.mp4,https://www.whitehouse.gov/videos/press-secretary-karoline-leavitt-briefs-members-of-the-media-nov-4-2025/,3,3,2,2,True
ltx_seed0::L1-03_L2-03a_0011__scene_014,L1-03_L2-03a_0011__scene_014,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-03_L2-03a_0011__scene_014.mp4,media,media/main/real/L1-03/L1-03_L2-03a_0011__scene_014.mp4,https://www.whitehouse.gov/videos/press-secretary-karoline-leavitt-briefs-members-of-the-media-oct-23-2025/,3,3,2,2,True
ltx_seed0::L1-03_L2-03b_0009__scene_026,L1-03_L2-03b_0009__scene_026,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-03_L2-03b_0009__scene_026.mp4,media,media/main/real/L1-03/L1-03_L2-03b_0009__scene_026.mp4,https://multimedia.europarl.europa.eu/en/video/four-years-of-russias-war-of-aggression-against-ukraine-and-european-contributions-to-a-just-peace-and-sustained-security-for-ukraine-one-round-of-political-group-leaders_I285499,3,3,2,2,True
ltx_seed0::L1-03_L2-03d_0014__scene_022,L1-03_L2-03d_0014__scene_022,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-03_L2-03d_0014__scene_022.mp4,media,media/main/real/L1-03/L1-03_L2-03d_0014__scene_022.mp4,https://www.whitehouse.gov/videos/president-trump-participates-in-a-nato-family-photo/,3,3,2,2,True
ltx_seed0::L1-04_L2-04a_0001__scene_010,L1-04_L2-04a_0001__scene_010,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04a_0001__scene_010.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0001__scene_010.mp4,https://www.dvidshub.net/video/994879/alabama-national-guard-continues-prescence-patrol-during-dc-safe-mission,3,3,2,2,True
ltx_seed0::L1-04_L2-04a_0009__scene_001,L1-04_L2-04a_0009__scene_001,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04a_0009__scene_001.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0009__scene_001.mp4,https://www.dvidshub.net/video/949329/california-army-national-guard-military-police-provide-traffic-check-point-support-near-eaton-fire-area,3,3,2,2,True
ltx_seed0::L1-04_L2-04a_0013__scene_002,L1-04_L2-04a_0013__scene_002,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04a_0013__scene_002.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0013__scene_002.mp4,https://www.dvidshub.net/video/756806/cal-guard-supports-sacramento-peace-officers-during-civil-unrest,3,3,2,2,True
ltx_seed0::L1-04_L2-04b_0016__scene_003,L1-04_L2-04b_0016__scene_003,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04b_0016__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=MbspKeMop6g,3,3,2,2,True
ltx_seed0::L1-04_L2-04b_0016__scene_004,L1-04_L2-04b_0016__scene_004,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04b_0016__scene_004.mp4,url_only,,https://www.youtube.com/watch?v=MbspKeMop6g,3,3,2,2,True
ltx_seed0::L1-04_L2-04b_0016__scene_019,L1-04_L2-04b_0016__scene_019,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04b_0016__scene_019.mp4,url_only,,https://www.youtube.com/watch?v=MbspKeMop6g,3,3,2,2,True
ltx_seed0::L1-04_L2-04c_0001__scene_009,L1-04_L2-04c_0001__scene_009,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04c_0001__scene_009.mp4,media,media/main/real/L1-04/L1-04_L2-04c_0001__scene_009.mp4,https://www.dvidshub.net/video/998358/146-aes-conductsaeromedical-evacuation-exercise-with-139-aw-c-130-hercules-missouri-ang,3,3,2,2,True
ltx_seed0::L1-04_L2-04c_0014__scene_005,L1-04_L2-04c_0014__scene_005,ltx_seed0,LTX,open_source,media/main/generated/ltx_seed0/L1-04_L2-04c_0014__scene_005.mp4,media,media/main/real/L1-04/L1-04_L2-04c_0014__scene_005.mp4,https://www.dvidshub.net/video/917997/mass-casualty-exercise,3,3,2,2,True
